62,2024-03-09,2024-03-09 12:05:15.560,card,ANON-0000-0000-0038,24,Espresso
63,2024-03-09,2024-03-09 12:07:38.277,card,ANON-0000-0000-0039,28.9,Americano
64,2024-03-09,2024-03-09 12:09:47.713,card,ANON-0000-0000-0012,38.7,Cappuccino
65,2024-03-09,2024-03-09 12:13:03.520,card,ANON-0000-0000-0040,28.9,Americano
66,2024-03-09,2024-03-09 12:14:26.457,card,ANON-0000-0000-0040,28.9,Americano
67,2024-03-09,2024-03-09 13:09:22.230,card,ANON-0000-0000-0041,38.7,Latte
68,2024-03-09,2024-03-09 13:41:06.167,card,ANON-0000-0000-0042,33.8,Americano with Milk
69,2024-03-09,2024-03-09 13:53:10.407,card,ANON-0000-0000-0043,28.9,Cortado
70,2024-03-09,2024-03-09 13:54:36.827,card,ANON-0000-0000-0043,38.7,Cappuccino
71,2024-03-09,2024-03-09 14:08:01.830,card,ANON-0000-0000-0009,33.8,Americano with Milk
72,2024-03-09,2024-03-09 14:26:52.873,card,ANON-0000-0000-0044,38.7,Hot Chocolate
73,2024-03-09,2024-03-09 19:17:57.573,card,ANON-0000-0000-0009,38.7,Cappuccino
74,2024-03-09,2024-03-09 19:19:10.083,card,ANON-0000-0000-0009,38.7,Hot Chocolate
75,2024-03-10,2024-03-10 07:44:18.537,cash,Cash,30,Americano
76,2024-03-10,2024-03-10 07:45:29.440,cash,Cash,35,Americano with Milk
77,2024-03-10,2024-03-10 10:06:02.960,cash,Cash,40,Latte
78,2024-03-10,2024-03-10 11:19:20.763,card,ANON-0000-0000-0045,24,Espresso
79,2024-03-10,2024-03-10 17:51:03.047,cash,Cash,35,Americano with Milk
80,2024-03-10,2024-03-10 19:34:00.477,card,ANON-0000-0000-0046,38.7,Latte
81,2024-03-10,2024-03-10 19:35:54.713,card,ANON-0000-0000-0046,28.9,Cortado
82,2024-03-11,2024-03-11 10:18:46.723,cash,Cash,40,Latte
83,2024-03-11,2024-03-11 11:24:15.023,cash,Cash,40,Cappuccino
84,2024-03-11,2024-03-11 11:24:51.567,cash,Cash,30,Cortado
85,2024-03-11,2024-03-11 11:26:44.220,cash,Cash,30,Americano
86,2024-03-11,2024-03-11 11:32:58.780,card,ANON-0000-0000-0035,38.7,Cappuccino
87,2024-03-11,2024-03-11 16:24:26.400,card,ANON-0000-0000-0047,28.9,Americano
88,2024-03-11,2024-03-11 16:25:45.663,card,ANON-0000-0000-0047,38.7,Latte
89,2024-03-11,2024-03-11 16:50:49.607,card,ANON-0000-0000-0048,28.9,Cortado
90,2024-03-12,2024-03-12 10:15:00.297,cash,Cash,40,Latte
91,2024-03-12,2024-03-12 10:15:34.543,card,ANON-0000-0000-0033,28.9,Americano
92,2024-03-12,2024-03-12 10:16:24.887,card,ANON-0000-0000-0033,28.9,Cortado
93,2024-03-12,2024-03-12 11:20:45.633,card,ANON-0000-0000-0049,38.7,Hot Chocolate
94,2024-03-12,2024-03-12 12:46:23.277,card,ANON-0000-0000-0004,33.8,Americano with Milk
95,2024-03-12,2024-03-12 12:47:26.027,card,ANON-0000-0000-0004,28.9,Americano
96,2024-03-12,2024-03-12 16:15:43.327,card,ANON-0000-0000-0050,28.9,Americano
97,2024-03-13,2024-03-13 11:06:43.037,card,ANON-0000-0000-0048,38.7,Hot Chocolate
98,2024-03-13,2024-03-13 11:48:16.753,card,ANON-0000-0000-0004,28.9,Americano
99,2024-03-13,2024-03-13 12:18:06.337,card,ANON-0000-0000-0051,28.9,Americano
100,2024-03-13,2024-03-13 12:19:05.127,card,ANON-0000-0000-0051,28.9,Americano
101,2024-03-13,2024-03-13 12:34:30.317,cash,Cash,25,Espresso
102,2024-03-13,2024-03-13 14:26:40.877,card,ANON-0000-0000-0052,33.8,Americano with Milk
103,2024-03-13,2024-03-13 15:40:22.260,card,ANON-0000-0000-0053,24,Espresso
104,2024-03-13,2024-03-13 15:41:20.423,card,ANON-0000-0000-0053,24,Espresso
105,2024-03-13,2024-03-13 16:47:09.373,card,ANON-0000-0000-0054,24,Espresso
106,2024-03-14,2024-03-14 10:02:12.240,cash,Cash,40,Latte
107,2024-03-14,2024-03-14 10:28:33.017,card,ANON-0000-0000-0055,38.7,Latte
108,2024-03-14,2024-03-14 10:29:34.283,card,ANON-0000-0000-0055,38.7,Hot Chocolate
109,2024-03-14,2024-03-14 13:27:29.537,card,ANON-0000-0000-0012,28.9,Cortado
110,2024-03-14,2024-03-14 13:28:24.527,card,ANON-0000-0000-0012,28.9,Americano
111,2024-03-14,2024-03-14 13:51:59.907,card,ANON-0000-0000-0056,33.8,Americano with Milk
112,2024-03-14,2024-03-14 13:52:56.247,card,ANON-0000-0000-0057,24,Espresso
113,2024-03-14,2024-03-14 15:20:38.367,card,ANON-0000-0000-0058,38.7,Latte
114,2024-03-14,2024-03-14 16:04:09.507,card,ANON-0000-0000-0059,33.8,Americano with Milk
115,2024-03-14,2024-03-14 16:54:38.203,card,ANON-0000-0000-0050,24,Espresso
116,2024-03-14,2024-03-14 18:58:55.853,card,ANON-0000-0000-0019,38.7,Hot Chocolate
117,2024-03-14,2024-03-14 19:00:08.663,card,ANON-0000-0000-0012,28.9,Cortado
118,2024-03-15,2024-03-15 10:02:16.533,cash,Cash,40,Latte
119,2024-03-15,2024-03-15 10:53:02.180,card,ANON-0000-0000-0060,38.7,Hot Chocolate
120,2024-03-15,2024-03-15 18:19:27.923,card,ANON-0000-0000-0012,28.9,Americano
121,2024-03-16,2024-03-16 12:06:55.210,card,ANON-0000-0000-0061,33.8,Americano with Milk
122,2024-03-16,2024-03-16 12:07:53.917,card,ANON-0000-0000-0061,28.9,Americano
123,2024-03-16,2024-03-16 15:58:18.457,card,ANON-0000-0000-0009,28.9,Cortado
124,2024-03-16,2024-03-16 16:03:21.737,card,ANON-0000-0000-0009,28.9,Cortado
125,2024-03-16,2024-03-16 16:04:11.443,card,ANON-0000-0000-0012,28.9,Cortado
126,2024-03-16,2024-03-16 17:58:07.240,card,ANON-0000-0000-0062,33.8,Americano with Milk
127,2024-03-17,2024-03-17 10:10:21.400,cash,Cash,40,Latte
128,2024-03-17,2024-03-17 12:55:26.067,card,ANON-0000-0000-0063,28.9,Cortado
129,2024-03-18,2024-03-18 11:17:59.670,card,ANON-0000-0000-0064,28.9,Cortado
130,2024-03-18,2024-03-18 15:31:39.727,card,ANON-0000-0000-0003,28.9,Americano
131,2024-03-18,2024-03-18 15:32:38.240,card,ANON-0000-0000-0003,28.9,Americano
132,2024-03-18,2024-03-18 15:33:36.707,card,ANON-0000-0000-0003,28.9,Americano
133,2024-03-19,2024-03-19 10:20:25.997,cash,Cash,30,Cortado
134,2024-03-19,2024-03-19 14:02:21.537,card,ANON-0000-0000-0065,38.7,Latte
135,2024-03-19,2024-03-19 14:03:19.767,card,ANON-0000-0000-0065,38.7,Latte
136,2024-03-19,2024-03-19 15:04:36.310,card,ANON-0000-0000-0049,38.7,Hot Chocolate
137,2024-03-19,2024-03-19 16:53:48.707,card,ANON-0000-0000-0066,33.8,Americano with Milk
138,2024-03-19,2024-03-19 19:26:32.677,cash,Cash,40,Hot Chocolate
139,2024-03-20,2024-03-20 11:41:16.403,card,ANON-0000-0000-0012,28.9,Cortado
140,2024-03-20,2024-03-20 12:21:07.727,cash,Cash,40,Latte
141,2024-03-20,2024-03-20 12:30:48.967,card,ANON-0000-0000-0049,28.9,Cortado
142,2024-03-20,2024-03-20 13:16:47.393,card,ANON-0000-0000-0067,38.7,Cappuccino
143,2024-03-20,2024-03-20 16:42:38.117,card,ANON-0000-0000-0050,38.7,Cocoa
144,2024-03-20,2024-03-20 17:50:28.780,card,ANON-0000-0000-0068,38.7,Latte
145,2024-03-21,2024-03-21 10:18:56.977,cash,Cash,40,Cappuccino
146,2024-03-21,2024-03-21 12:25:09.193,card,ANON-0000-0000-0012,28.9,Cortado
147,2024-03-21,2024-03-21 12:26:17.427,card,ANON-0000-0000-0012,38.7,Cappuccino
148,2024-03-21,2024-03-21 17:21:01.453,cash,Cash,30,Americano
149,2024-03-21,2024-03-21 17:22:01.353,card,ANON-0000-0000-0012,28.9,Cortado
150,2024-03-21,2024-03-21 19:20:36.507,card,ANON-0000-0000-0069,38.7,Latte
151,2024-03-22,2024-03-22 10:35:53.620,card,ANON-0000-0000-0070,33.8,Americano with Milk
152,2024-03-22,2024-03-22 13:29:20.343,card,ANON-0000-0000-0071,33.8,Americano with Milk
153,2024-03-22,2024-03-22 16:15:14.447,cash,Cash,40,Cappuccino
154,2024-03-22,2024-03-22 17:17:03.723,card,ANON-0000-0000-0012,28.9,Americano
155,2024-03-22,2024-03-22 17:17:58.990,card,ANON-0000-0000-0012,24,Espresso
156,2024-03-22,2024-03-22 17:20:49.490,card,ANON-0000-0000-0050,28.9,Americano
157,2024-03-23,2024-03-23 10:43:59.560,card,ANON-0000-0000-0072,38.7,Latte
158,2024-03-23,2024-03-23 10:45:07.157,card,ANON-0000-0000-0073,33.8,Americano with Milk
159,2024-03-23,2024-03-23 13:10:07.660,card,ANON-0000-0000-0074,38.7,Cappuccino
160,2024-03-23,2024-03-23 13:11:12.230,card,ANON-0000-0000-0074,38.7,Cocoa
161,2024-03-23,2024-03-23 14:44:41.277,card,ANON-0000-0000-0075,33.8,Americano with Milk
162,2024-03-23,2024-03-23 15:47:19.063,card,ANON-0000-0000-0076,38.7,Latte
163,2024-03-23,2024-03-23 15:49:33.813,card,ANON-0000-0000-0076,33.8,Americano with Milk
164,2024-03-23,2024-03-23 16:00:58.387,card,ANON-0000-0000-0009,28.9,Cortado
165,2024-03-24,2024-03-24 10:03:56.007,cash,Cash,40,Latte
166,2024-03-24,2024-03-24 18:45:08.397,card,ANON-0000-0000-0077,38.7,Latte
167,2024-03-25,2024-03-25 10:31:47.250,card,ANON-0000-0000-0009,38.7,Latte
168,2024-03-25,2024-03-25 11:16:25.670,cash,Cash,35,Americano with Milk
169,2024-03-25,2024-03-25 14:27:09.163,card,ANON-0000-0000-0078,38.7,Latte
170,2024-03-25,2024-03-25 14:29:25.343,card,ANON-0000-0000-0017,38.7,Latte
171,2024-03-25,2024-03-25 18:37:30.650,card,ANON-0000-0000-0024,33.8,Americano with Milk
172,2024-03-25,2024-03-25 19:34:24.543,card,ANON-0000-0000-0079,38.7,Cappuccino
173,2024-03-26,2024-03-26 10:35:49.680,card,ANON-0000-0000-0055,38.7,Cocoa
174,2024-03-26,2024-03-26 10:36:36.150,card,ANON-0000-0000-0055,38.7,Latte
175,2024-03-26,2024-03-26 10:42:30.170,card,ANON-0000-0000-0080,38.7,Latte
176,2024-03-26,2024-03-26 11:11:47.337,card,ANON-0000-0000-0009,28.9,Cortado
177,2024-03-26,2024-03-26 13:35:52.773,card,ANON-0000-0000-0003,28.9,Americano
178,2024-03-26,2024-03-26 13:36:49.643,card,ANON-0000-0000-0032,28.9,Cortado
179,2024-03-26,2024-03-26 13:37:59.723,card,ANON-0000-0000-0059,28.9,Cortado
180,2024-03-26,2024-03-26 13:57:53.677,card,ANON-0000-0000-0050,28.9,Americano
181,2024-03-26,2024-03-26 15:48:02.270,card,ANON-0000-0000-0081,38.7,Latte
182,2024-03-26,2024-03-26 18:33:38.567,card,ANON-0000-0000-0024,38.7,Latte
183,2024-03-26,2024-03-26 18:34:54.647,card,ANON-0000-0000-0009,38.7,Hot Chocolate
184,2024-03-27,2024-03-27 11:04:51.173,card,ANON-0000-0000-0003,28.9,Cortado
185,2024-03-27,2024-03-27 11:05:58.237,card,ANON-0000-0000-0003,33.8,Americano with Milk
186,2024-03-27,2024-03-27 12:57:00.463,card,ANON-0000-0000-0082,33.8,Americano with Milk
187,2024-03-27,2024-03-27 13:35:20.040,card,ANON-0000-0000-0083,38.7,Hot Chocolate
188,2024-03-27,2024-03-27 14:22:31.663,card,ANON-0000-0000-0012,38.7,Cappuccino
189,2024-03-27,2024-03-27 14:23:35.380,card,ANON-0000-0000-0012,28.9,Americano
190,2024-03-27,2024-03-27 18:30:11.833,card,ANON-0000-0000-0084,28.9,Cortado
191,2024-03-27,2024-03-27 19:31:12.443,cash,Cash,40,Latte
192,2024-03-28,2024-03-28 14:24:47.093,card,ANON-0000-0000-0085,28.9,Cortado
193,2024-03-28,2024-03-28 17:24:46.243,card,ANON-0000-0000-0012,28.9,Cortado
194,2024-03-28,2024-03-28 17:27:05.303,card,ANON-0000-0000-0012,28.9,Americano
195,2024-03-28,2024-03-28 17:32:44.653,card,ANON-0000-0000-0086,38.7,Latte
196,2024-03-29,2024-03-29 10:56:19.497,card,ANON-0000-0000-0087,38.7,Latte
197,2024-03-29,2024-03-29 12:34:17.383,card,ANON-0000-0000-0088,38.7,Cappuccino
198,2024-03-29,2024-03-29 12:41:32.127,card,ANON-0000-0000-0088,38.7,Cappuccino
199,2024-03-29,2024-03-29 13:22:44.617,cash,Cash,40,Cappuccino
200,2024-03-30,2024-03-30 11:59:19.853,card,ANON-0000-0000-0069,38.7,Latte
201,2024-03-30,2024-03-30 13:49:25.817,cash,Cash,40,Cappuccino
202,2024-03-30,2024-03-30 16:12:31.787,card,ANON-0000-0000-0017,38.7,Latte
203,2024-03-30,2024-03-30 16:36:40.513,card,ANON-0000-0000-0009,38.7,Latte
204,2024-03-30,2024-03-30 16:37:57.553,card,ANON-0000-0000-0009,33.8,Americano with Milk
205,2024-03-31,2024-03-31 10:40:04.523,card,ANON-0000-0000-0089,38.7,Cappuccino
206,2024-03-31,2024-03-31 19:36:45.000,cash,Cash,30,Americano
207,2024-04-01,2024-04-01 10:28:47.600,card,ANON-0000-0000-0004,28.9,Americano
208,2024-04-01,2024-04-01 10:29:42.317,card,ANON-0000-0000-0004,33.8,Americano with Milk
209,2024-04-01,2024-04-01 10:30:43.737,card,ANON-0000-0000-0004,33.8,Americano with Milk
210,2024-04-01,2024-04-01 11:15:43.837,card,ANON-0000-0000-0009,33.8,Americano with Milk
211,2024-04-01,2024-04-01 17:01:42.923,cash,Cash,40,Cappuccino
212,2024-04-01,2024-04-01 18:18:42.373,card,ANON-0000-0000-0024,33.8,Americano with Milk
213,2024-04-01,2024-04-01 18:45:27.437,card,ANON-0000-0000-0090,38.7,Hot Chocolate
214,2024-04-02,2024-04-02 10:01:14.023,card,ANON-0000-0000-0001,38.7,Latte
215,2024-04-02,2024-04-02 16:18:34.170,card,ANON-0000-0000-0003,28.9,Americano
216,2024-04-02,2024-04-02 16:19:28.460,card,ANON-0000-0000-0003,28.9,Cortado
217,2024-04-02,2024-04-02 19:59:31.943,cash,Cash,40,Cappuccino
218,2024-04-03,2024-04-03 10:19:13.643,card,ANON-0000-0000-0003,28.9,Cortado
219,2024-04-03,2024-04-03 10:20:07.657,card,ANON-0000-0000-0003,28.9,Americano
220,2024-04-03,2024-04-03 13:12:05.367,card,ANON-0000-0000-0012,38.7,Cappuccino
221,2024-04-03,2024-04-03 15:36:11.737,cash,Cash,30,Cortado
222,2024-04-04,2024-04-04 10:44:55.987,card,ANON-0000-0000-0091,38.7,Latte
223,2024-04-04,2024-04-04 11:26:38.087,card,ANON-0000-0000-0092,38.7,Latte
224,2024-04-04,2024-04-04 11:27:48.410,card,ANON-0000-0000-0093,38.7,Cappuccino
225,2024-04-04,2024-04-04 12:23:02.217,card,ANON-0000-0000-0094,28.9,Cortado
226,2024-04-04,2024-04-04 19:42:07.740,cash,Cash,40,Latte
227,2024-04-05,2024-04-05 10:40:42.727,card,ANON-0000-0000-0095,28.9,Americano
228,2024-04-05,2024-04-05 10:42:06.203,card,ANON-0000-0000-0012,28.9,Americano
229,2024-04-05,2024-04-05 11:06:14.643,card,ANON-0000-0000-0096,28.9,Cortado
230,2024-04-05,2024-04-05 12:14:27.977,card,ANON-0000-0000-0097,33.8,Americano with Milk
231,2024-04-05,2024-04-05 14:23:40.387,card,ANON-0000-0000-0098,38.7,Latte
232,2024-04-05,2024-04-05 14:24:50.417,card,ANON-0000-0000-0098,28.9,Cortado
233,2024-04-05,2024-04-05 15:30:50.383,cash,Cash,40,Latte
234,2024-04-05,2024-04-05 15:54:15.767,cash,Cash,40,Cappuccino
235,2024-04-05,2024-04-05 15:55:30.947,cash,Cash,30,Americano
236,2024-04-05,2024-04-05 16:17:43.977,cash,Cash,40,Cocoa
237,2024-04-05,2024-04-05 16:18:23.557,card,ANON-0000-0000-0003,24,Espresso
238,2024-04-06,2024-04-06 12:32:31.397,card,ANON-0000-0000-0099,33.8,Americano with Milk
239,2024-04-06,2024-04-06 14:13:18.733,card,ANON-0000-0000-0040,38.7,Cappuccino
240,2024-04-06,2024-04-06 14:14:27.030,card,ANON-0000-0000-0040,28.9,Americano
241,2024-04-06,2024-04-06 14:49:50.183,card,ANON-0000-0000-0009,38.7,Latte
242,2024-04-07,2024-04-07 10:12:53.203,card,ANON-0000-0000-0091,38.7,Latte
243,2024-04-07,2024-04-07 12:44:31.937,card,ANON-0000-0000-0040,38.7,Cappuccino
244,2024-04-07,2024-04-07 12:46:05.117,card,ANON-0000-0000-0040,38.7,Cappuccino
245,2024-04-07,2024-04-07 14:16:24.950,card,ANON-0000-0000-0100,28.9,Cortado
246,2024-04-07,2024-04-07 14:17:30.627,card,ANON-0000-0000-0100,24,Espresso
247,2024-04-07,2024-04-07 18:01:16.607,card,ANON-0000-0000-0101,38.7,Hot Chocolate
248,2024-04-07,2024-04-07 18:02:03.877,card,ANON-0000-0000-0101,33.8,Americano with Milk
249,2024-04-08,2024-04-08 10:58:21.107,card,ANON-0000-0000-0102,33.8,Americano with Milk
250,2024-04-08,2024-04-08 10:59:27.557,card,ANON-0000-0000-0103,38.7,Cappuccino
251,2024-04-08,2024-04-08 11:01:20.463,card,ANON-0000-0000-0012,28.9,Americano
252,2024-04-08,2024-04-08 11:04:47.030,card,ANON-0000-0000-0104,38.7,Cappuccino
253,2024-04-08,2024-04-08 12:54:25.897,cash,Cash,25,Espresso
254,2024-04-08,2024-04-08 15:43:36.880,cash,Cash,35,Americano with Milk
255,2024-04-08,2024-04-08 16:41:37.807,card,ANON-0000-0000-0017,38.7,Latte
256,2024-04-08,2024-04-08 18:18:09.713,card,ANON-0000-0000-0105,28.9,Americano
257,2024-04-08,2024-04-08 19:22:27.477,card,ANON-0000-0000-0024,33.8,Americano with Milk
258,2024-04-08,2024-04-08 19:23:59.267,card,ANON-0000-0000-0106,38.7,Cappuccino
259,2024-04-09,2024-04-09 10:22:27.360,cash,Cash,40,Cappuccino
260,2024-04-09,2024-04-09 10:24:10.103,cash,Cash,30,Americano
261,2024-04-09,2024-04-09 11:42:28.467,card,ANON-0000-0000-0091,38.7,Latte
262,2024-04-09,2024-04-09 15:11:48.720,card,ANON-0000-0000-0107,38.7,Hot Chocolate
263,2024-04-09,2024-04-09 17:25:23.937,card,ANON-0000-0000-0049,38.7,Hot Chocolate
264,2024-04-10,2024-04-10 10:21:26.177,cash,Cash,25,Espresso
265,2024-04-10,2024-04-10 17:55:07.017,cash,Cash,40,Hot Chocolate
266,2024-04-10,2024-04-10 17:55:31.243,card,ANON-0000-0000-0108,24,Espresso
267,2024-04-10,2024-04-10 18:24:59.290,card,ANON-0000-0000-0009,38.7,Cappuccino
268,2024-04-10,2024-04-10 20:04:05.387,card,ANON-0000-0000-0109,38.7,Latte
269,2024-04-11,2024-04-11 10:41:23.157,card,ANON-0000-0000-0110,28.9,Americano
270,2024-04-11,2024-04-11 10:42:59.367,card,ANON-0000-0000-0110,28.9,Americano
271,2024-04-11,2024-04-11 16:35:23.070,card,ANON-0000-0000-0017,38.7,Latte
272,2024-04-11,2024-04-11 19:16:56.587,card,ANON-0000-0000-0106,38.7,Cappuccino
273,2024-04-11,2024-04-11 19:18:36.620,card,ANON-0000-0000-0024,33.8,Americano with Milk
274,2024-04-12,2024-04-12 19:03:43.403,card,ANON-0000-0000-0019,38.7,Hot Chocolate
275,2024-04-12,2024-04-12 19:38:23.190,card,ANON-0000-0000-0009,28.9,Cortado
276,2024-04-13,2024-04-13 12:29:19.823,card,ANON-0000-0000-0009,38.7,Latte
277,2024-04-13,2024-04-13 12:43:02.390,card,ANON-0000-0000-0012,28.9,Americano
278,2024-04-13,2024-04-13 15:06:52.293,cash,Cash,40,Hot Chocolate
279,2024-04-13,2024-04-13 15:07:55.967,cash,Cash,40,Hot Chocolate
280,2024-04-13,2024-04-13 16:18:03.937,card,ANON-0000-0000-0111,38.7,Cappuccino
281,2024-04-13,2024-04-13 16:19:39.800,card,ANON-0000-0000-0111,38.7,Latte
282,2024-04-13,2024-04-13 17:51:26.027,card,ANON-0000-0000-0112,38.7,Cappuccino
283,2024-04-13,2024-04-13 17:53:19.237,card,ANON-0000-0000-0012,38.7,Cappuccino
284,2024-04-14,2024-04-14 10:55:27.407,cash,Cash,40,Latte
285,2024-04-14,2024-04-14 12:24:39.027,card,ANON-0000-0000-0113,38.7,Cappuccino
286,2024-04-14,2024-04-14 12:27:08.950,cash,Cash,30,Cortado
287,2024-04-14,2024-04-14 12:29:06.877,cash,Cash,30,Cortado
288,2024-04-14,2024-04-14 12:31:36.037,cash,Cash,35,Americano with Milk
289,2024-04-14,2024-04-14 13:21:49.807,card,ANON-0000-0000-0114,28.9,Cortado
290,2024-04-14,2024-04-14 14:23:31.630,card,ANON-0000-0000-0012,28.9,Americano
291,2024-04-14,2024-04-14 14:24:26.930,card,ANON-0000-0000-0012,28.9,Americano
292,2024-04-14,2024-04-14 14:25:18.123,card,ANON-0000-0000-0012,28.9,Americano
293,2024-04-14,2024-04-14 15:46:27.733,card,ANON-0000-0000-0017,38.7,Cappuccino
294,2024-04-14,2024-04-14 16:59:54.823,card,ANON-0000-0000-0012,28.9,Cortado
295,2024-04-14,2024-04-14 17:00:45.387,card,ANON-0000-0000-0019,38.7,Latte
296,2024-04-14,2024-04-14 18:38:19.650,card,ANON-0000-0000-0115,38.7,Cappuccino
297,2024-04-15,2024-04-15 11:45:24.620,card,ANON-0000-0000-0064,28.9,Americano
298,2024-04-15,2024-04-15 17:01:46.360,card,ANON-0000-0000-0003,28.9,Americano
